id;default;legal_form;zip_code;sector;year_inc;count_emp;type_pl;sales;gross_performance;gross_profit;earn_from_op;fin_result;oth_interest_inc;oth_interest_exp;result_from_ord_bus;total_result;annual_profit;total_assets;total_liabilities_st;total_liabilities_mt;total_liabilities_lt;bank_liabilities_st;bank_liabilities_mt;bank_liabilities_lt;trade_payables_st;trade_payables_mt;trade_payables_lt;bonds_payables_st;bonds_payables_mt;bonds_payables_lt;total_equity;current_assets;monetary_current_assets;cash;trade_receivables_st;trade_receivables_lt;cf_operating;cf_investment;cf_financing
C_693;0;AG;50354;46722;1990;28.0;GKV;975729.88;975729.88;853287.06;44380.91;-50109.83;56.17;50166.0;-5728.92;-5728.92;-5728.92;1540276.33;1540276.33;0.0;0.0;;;;;;;;;;2.33e-10;170094.14;169568.58;72913.04;;;61298.81;-9556.88;5671.56
C_827;0;AG;50858;66220;2007;3.0;GKV;167317405.8;170219437.1;58916485.05;17332511.2;-1501289.71;154146.57;1951461.79;15831221.49;15831221.49;14224068.56;153908584.5;53091092.7;21750722.96;18436000.0;2955000.0;21598722.96;17024000.0;12608310.05;;;;;;56803667.81;47560213.44;44920393.35;15958635.13;21883503.12;;33852280.59;-13279062.91;-568728.79
C_659;0;GmbH;50996;56103;2008;;GKV;150213.41;150213.41;75859.03;11969.16;-10880.31;;10880.31;1088.85;788.85;788.85;214756.69;27769.99;186986.7;0.0;12302.16;;;3806.21;;;;;;;46176.6;591.94;591.94;;;39894.99;-23548.04;-16243.65
C_932;0;GmbH;47800;69200;1978;90.0;GKV;3164346.67;3164346.67;2888012.22;283514.72;-10.52;;10.52;283504.2;283504.2;283504.2;1828893.77;321461.2;0.0;0.0;;;;;;;;;;1507432.57;1812792.77;538556.26;494309.83;;;6727.69;-12878.18;4.66e-10
C_184;0;GmbH;47804;70109;2002;;GKV;90164000.0;91575000.0;52253000.0;5541000.0;-7008000.0;33000.0;1410000.0;-1467000.0;-1623000.0;-1562000.0;47219000.0;16381000.0;0.0;15729000.0;;;;2600000.0;;;;;;13698000.0;30256000.0;17949000.0;14000.0;7843000.0;;4842000.0;-1880000.0;-3000000.0
C_289;0;GmbH & Co. KG;47877;56290;1994;;GKV;112565166.7;116459259.9;64362837.52;17021861.51;-6977741.95;28114.44;11290581.31;10044119.56;8963883.56;5958761.39;601759453.7;40558830.66;72808274.53;310555203.7;21440255.23;72545771.87;285387835.7;12120810.73;65588.5;;;;;146622670.2;42952267.92;10790610.82;6106638.57;1460025.25;100000.0;31765644.36;-36684241.06;31322307.82
C_015;0;GmbH;47877;70200;1985;;GKV;8848786.01;8905051.6;718695.66;-62075.4;151648.4;178478.85;26830.45;89573.0;95087.91;67983.9;2110472.49;1422567.58;0.0;21009.72;;;;;;;;;;666895.19;1670148.39;1593863.85;22101.77;;;-100541.8;-25156.04;-181437.96
C_646;0;GmbH;41068;41103;1977;49.0;GKV;42362434.05;42484499.76;29290282.36;2500179.87;-235865.46;21886.16;457042.12;2264314.41;2264314.41;-5.59e-09;26617193.46;14303711.42;0.0;6097728.0;;;;2438097.62;;;;;;6215754.04;24863009.84;22489193.89;12889.94;6017795.13;20800.29;2489214.44;-999793.18;-1486000.0
C_380;0;GmbH;41366;33120;2003;;GKV;2056997.18;2056997.18;2555679.52;647657.23;-167180.93;9.0;167189.93;480476.3;480476.3;-3.15e-10;5813507.39;1932858.28;0.0;3437574.62;726.09;;3437574.62;65565.84;;;;;;443074.49;10886.48;12989.85;1882.25;;;709626.73;-42528.4;-666629.39
C_236;0;GmbH & Co. KG;47906;68202;2005;;GKV;17689712.39;17689712.39;11850538.57;-31036.49;-165982.44;74.58;166057.02;-197018.93;-197018.93;5.82e-10;6182739.91;5170597.83;0.0;0.0;;;;148813.08;;;;;;1012142.08;2634898.27;2432276.74;2433.8;1988505.31;;-357861.42;-1105032.11;1462069.15
C_469;1;GmbH;41844;41101;2010;;GKV;928117.18;936852.18;880243.48;9583.8;-9226.53;;9226.53;357.27;357.27;357.27;432101.55;370643.78;0.0;0.0;232221.86;;;68804.63;;;;;;61457.77;194959.95;50436.76;22589.38;;;89235.23;-64168.35;-1.67e-10
C_794;1;GmbH & Co. KG;45468;68320;1974;;GKV;287986.32;287986.32;255316.32;7362.41;;;;7362.41;7362.41;6492.02;128939.44;12717.29;0.0;1600.0;;;;;;;;;;114622.15;102652.78;45158.11;44191.11;;;39709.68;-1658.83;0.0
C_788;0;GmbH;46047;25610;1995;83.0;GKV;60106314.24;60656445.86;23598475.67;7037531.19;-1779954.24;49740.82;375889.73;5257576.95;5257576.95;1.01e-08;61921015.04;17082240.77;1604573.37;8368479.81;427084.59;1164417.47;6859940.54;2465233.42;;;;;;27273016.88;14055488.32;12046490.88;1590437.84;7846465.37;;8906916.81;-3751665.05;-4411069.13
C_624;0;GmbH;46117;47410;1995;;GKV;105416.56;100008.76;98217.5;-102.23;-616.63;60.48;677.11;-718.86;-718.86;-866.86;35619.79;9133.53;0.0;0.0;;;;;;;;;;26486.26;23978.8;3679.68;3409.68;;;7464.95;-9686.04;4779.11
C_223;0;GmbH;45472;70101;2005;231.0;GKV;2717851.34;2639851.34;1272668.98;296296.5;3362.39;6078.12;2715.73;299658.89;299658.89;218321.21;1534458.11;318546.05;43750.0;0.0;25000.0;;;56880.81;;;;;;1118162.06;1258856.11;998131.8;518425.6;449079.12;;-26408.73;-106453.84;32488.38
C_864;0;GmbH;41460;87200;1972;576.0;GKV;17333432.62;17438842.08;9031422.68;1151224.49;1193.06;4090.17;2897.11;1152417.55;1152188.37;828456.9;7224340.13;1769302.39;0.0;0.0;;;;114540.66;;;;;;5455037.74;6393409.01;3582094.28;1180410.1;;;834825.82;-430391.44;-725036.97
C_211;0;GmbH;56218;79110;1982;34.0;GKV;74040371.87;76334166.42;33382909.93;3048555.61;-377951.49;284787.09;1073118.69;2670604.12;2670604.12;2021047.42;58432432.34;6158050.94;25578324.1;0.0;1666161.99;;;;;;;;;26247215.51;45747889.11;33273251.03;132312.2;19294588.4;;4981154.29;-771582.97;764946.1
C_618;0;Genossenschaft;56626;68320;1919;14.0;GKV;54203077.77;53263669.77;19909092.05;5321354.8;-468862.74;24851.7;493714.44;4852492.06;4852492.06;3330278.33;28946450.37;15091886.2;3387349.99;2901674.0;7276120.0;2837350.0;2351674.0;4070804.28;;;;;;7812440.18;20614244.68;10489568.26;1208044.33;8584287.2;;1116496.03;-908370.73;-1441245.0
C_178;0;Einzelfirma;56581;43220;2010;;GKV;624429378.9;632991316.8;256029450.0;17978538.36;5329757.33;;;23308295.69;23308295.69;18549093.6;381933689.4;145263824.9;62669989.5;73983855.0;33406625.1;62669989.5;39827830.0;21083800.14;;;;;;100016020.0;274879007.0;72355676.28;503632.04;;;6391169.07;-39615901.09;30023829.02
C_653;0;GmbH;42477;22210;1992;;GKV;32543378.89;32543378.89;1733311.75;680272.17;-60926.92;559.55;61486.47;619345.25;619345.25;447160.21;5712347.39;2950794.44;0.0;0.0;;;;155968.42;;;;;;2761552.95;5712347.39;5682915.35;109157.1;;;-102922.37;0.0;-9.31e-10
C_733;0;GmbH;42477;82999;1994;;GKV;167800.04;167800.04;171012.01;-72.9;;;;-72.9;-72.9;-72.9;46879.21;31547.89;0.0;0.0;;;;;;;;;;15331.32;46229.21;46229.21;;;;-3.18e-12;0.0;3.64e-12
C_559;0;GmbH;42929;87300;2006;86.0;GKV;14029498.36;12097898.36;4991897.65;310448.56;-240760.99;26601.48;267362.47;69687.57;69687.57;32519.84;6053128.56;4539108.56;572421.02;200000.0;1979929.72;172921.02;;1645501.47;;;;;;741598.98;5773702.3;2592653.19;2898.87;1388815.69;;-27552.15;-14798.6;50445.35
C_929;0;GmbH;51373;95290;1979;;GKV;27081000.0;27278000.0;8093000.0;2002000.0;-54000.0;4000.0;58000.0;1948000.0;1948000.0;0.0;13780000.0;4551000.0;0.0;538000.0;;;;;;;;;;8691000.0;12170000.0;6770000.0;4268000.0;;;2836000.0;-763000.0;-499000.0
C_831;0;GmbH;42699;46693;1998;;GKV;2800704.53;2825657.18;1110509.15;87247.26;-79309.87;654.23;80751.75;7937.39;7937.39;-1708.21;2198108.75;564281.6;432933.28;620019.9;82074.07;432933.28;476646.35;339762.37;;;;;;580873.97;1218195.78;556940.64;86242.61;317872.83;;404514.16;-421943.94;254325.6
C_952;0;GmbH;40764;25993;1998;590.0;GKV;11083886.95;11083886.95;10141169.7;144897.48;-13427.24;833.57;14260.81;131470.24;131470.24;87600.23;6887439.77;6223364.32;0.0;0.0;;;;156168.7;;;;;;664075.45;1079215.71;643983.3;84613.09;608.8;;99407.79;-107694.85;-35828.71
C_840;0;GmbH;51371;26510;1998;;GKV;513080.97;513080.97;512403.52;15091.84;-16305.73;144.0;16449.73;-1213.89;-1213.89;-4929.89;426519.43;252025.16;174494.27;0.0;171797.8;174494.27;;41678.86;;;;;;3.64e-12;135784.32;135784.32;893.06;108895.31;;-13043.7;-23880.0;-8526.21
C_243;0;GmbH;42781;28220;2007;;GKV;801938.9;801938.9;477613.77;-135526.99;-13881.27;1778.82;15660.09;-149408.26;-149408.26;-149177.29;679441.14;208838.74;470602.4;0.0;20890.54;;;61951.53;;;;;;0.0;266539.68;100347.74;5075.22;7047.18;;-33243.09;-16273.34;-2.91e-11
C_882;0;GmbH;40764;70220;2004;;GKV;4152000.0;4152000.0;4298710.31;477417.24;-677889.44;7375.3;685264.74;-200472.2;-200472.2;-343369.2;45120133.37;13345778.13;10657000.0;168000.0;1650630.01;1445000.0;;2920257.72;2314000.0;;;;;20949355.24;1277175.21;242938.75;241581.31;;;9205770.76;-14822455.54;5302329.18
C_535;0;GmbH;46485;41201;2007;;GKV;858995.18;858995.18;564152.67;153417.99;-13492.9;659.44;14152.34;139925.09;139925.09;97991.62;392541.38;106580.62;182350.53;0.0;36198.06;;;34722.2;;;;;;103610.23;274662.75;33699.93;27231.73;;;-7621.69;-6728.18;10863.54
C_124;0;GmbH & Co. KG;42489;46470;1998;;GKV;858468.97;857968.97;383816.24;82903.24;-19097.96;;19097.96;63805.28;63805.28;56550.66;428950.99;157498.48;242020.41;0.0;71475.74;;;50998.91;;;;;;29432.1;83881.68;38931.68;258.17;24200.55;;61784.92;-1108.85;-80584.72
C_554;0;GmbH;55481;52291;1989;7.0;GKV;24757382.79;24956429.37;9759463.86;2623081.04;452112.75;9953.68;19433.64;3075193.79;3075193.79;-1.8e-09;8862411.8;6074783.22;212812.875;0.0;31697.92;;;731708.11;;;;;;2570568.87;7983799.99;5894210.93;3478332.25;1356082.31;;4077422.14;-237585.86;-2145503.37
C_228;0;GmbH;63322;28000;1979;206.0;GKV;293847.39;293847.39;293847.39;88230.14;-28177.0;;28177.0;60053.14;60053.14;49496.58;1566151.01;799126.76;0.0;0.0;25.19;;;12490.48;;;;;;767024.25;132792.07;132792.07;330.44;;;-2855.44;0.0;3200.0
C_684;1;GmbH & Co. KG;64646;45100;2008;;GKV;674599.5;674599.5;550902.88;10150.86;457.02;1460.88;1003.86;10607.88;10607.88;7230.88;152097.55;82150.71;4889.94;0.0;19058.75;4889.94;;15940.46;;;;;;65056.9;118080.55;92433.19;25866.13;;;41446.47;-39380.37;3644.71
C_291;0;GmbH;60433;81301;1910;;GKV;3953985.13;3953985.13;2671150.51;383466.88;-120104.9;1443.47;121548.37;263361.98;263361.98;159655.31;3743755.79;613542.18;2101900.0;0.0;119587.96;2071000.0;;399041.2;;;;;;463891.61;661277.79;590396.2;80995.63;;;691025.51;-1023458.21;2111067.68
C_092;0;GmbH;60327;70210;1987;48.0;GKV;4085417.94;4085417.94;2144346.94;-1028209.6;936.49;7027.23;6090.74;-1027273.11;-1027273.11;-4.66e-10;1125732.27;1025732.27;0.0;0.0;;;;2356.98;;;;;;100000.0;1125732.27;75158.8;14786.05;60372.75;;-689473.07;0.0;693604.56
C_494;0;GmbH & Co. KG;60329;61901;2000;;GKV;206800000.0;207200000.0;75400000.0;4600000.0;14800000.0;600000.0;5600000.0;19400000.0;19400000.0;0.0;274300000.0;172600000.0;3100000.0;30700000.0;1400000.0;3100000.0;2900000.0;7100000.0;;;;;;67900000.0;87300000.0;72800000.0;;16100000.0;;30800000.0;-36300000.0;6100000.0
C_753;0;GmbH;60528;79000;1999;64.0;GKV;6535207.99;7245126.46;1825035.1;349141.67;1523.17;17564.46;16041.29;350664.84;319226.75;223431.09;4162651.78;2402620.39;0.0;75563.75;;;;432380.24;;;;;;1684467.64;3924728.72;3838484.01;1982395.74;;;787549.66;-105840.41;-14954.09
C_928;0;GmbH;60487;46750;2005;59.0;GKV;31137346.41;31104591.42;16065886.56;1546495.45;-499872.79;58123.08;557995.87;1046622.66;1031205.66;862043.95;15978787.81;16510727.24;0.0;872815.0;2850940.12;;;1083106.67;;;;;;7190319.84;13848703.08;5072672.31;130.97;;;1290402.2;-590131.57;265000.0
C_232;0;GmbH;60389;55101;2005;60.0;GKV;245421124.6;245840396.2;120787369.5;11531147.28;-3304726.75;17032.59;3534359.27;8226420.53;8226420.53;-386142.49;125716297.6;27550048.62;7215615.0;16317446.97;1574434.0;1215615.0;;6565114.25;;;;;;74633187.05;84058268.04;56085910.27;18096145.49;7230200.75;;-1027785.03;-6835780.97;-4182199.88
C_820;0;GmbH;60325;68200;2000;;GKV;8265861.7;8265861.7;3100346.95;206515.78;-22514.34;5922.82;31726.5;184001.44;184001.44;104929.34;2414721.66;1739490.52;0.0;52731.14;8223.72;;;210481.04;;;;;;597500.0;2083566.04;1156157.93;389032.8;338183.98;;-5182.05;-111047.12;-51362.44
C_401;0;Einzelfirma;60486;46734;2001;;GKV;6273688.98;5440735.53;2939962.8;302923.64;-60322.21;2780.38;63669.19;242601.43;267713.4;188110.89;2006594.92;1233686.39;200000.0;50890.02;360862.77;;;399619.08;;;;;;510584.36;1860080.3;1541891.41;47588.63;;;58316.64;-31371.82;-3000.0
C_739;0;GmbH & Co. KG;60437;70220;2011;;GKV;37634736.53;37653707.88;5864112.78;1293502.7;-32103.52;2282.96;34411.29;1261399.18;1261399.18;-9.09e-10;6989559.06;3983259.06;0.0;0.0;4.25;;;1106646.24;;;;;;3006300.0;6680720.2;1682044.91;93735.27;1198124.72;;433176.08;-129376.7;-220055.81
C_707;0;GmbH & Co. KG;36043;47523;2004;91.0;GKV;94976463.35;94976463.35;42308044.5;11101543.29;1330144.13;59917.54;318490.37;12431687.42;12398716.42;8648806.56;38703744.63;20970303.43;0.0;3069262.0;;;;2798646.05;;;;;;14632750.94;17127742.52;14225591.93;8050168.28;3867232.8;;9444193.87;-334783.37;-6739149.33
C_260;0;GmbH & Co. KG;35394;49410;1904;;GKV;3650696.61;3650696.61;2895259.5;666623.83;4729.65;4896.65;167.0;671353.48;671353.48;464496.72;2217174.39;390622.3;0.0;0.0;;;;83356.28;;;;;;1826552.09;2086038.01;1777805.96;1229455.09;;;329117.6;-68076.54;-104021.2
C_577;0;GmbH;35685;47410;1999;;GKV;35436025.92;35409683.75;20177562.65;901750.15;384927.9;22562.04;143364.6;1286678.05;1186678.05;987457.39;19806208.12;7780512.15;250000.0;3893659.0;250000.0;250000.0;;;;;;;;7882036.97;10352371.63;5405080.95;19381.95;1993088.72;;1829595.55;-2634914.66;539213.14
C_079;0;GmbH;35398;86909;2008;;GKV;14432103.0;14432103.0;16285266.0;1260084.0;22324490.0;;834058.0;23584574.0;27888611.0;0.0;90550482.0;39117809.0;0.0;6664805.0;;;;259715.0;;;;;;44767868.0;17861304.0;17890265.0;449.0;20962.0;;25376117.0;-4535387.0;-21823486.0
C_949;0;GmbH;63607;45100;1999;165.0;GKV;2668766.34;2675753.9;1690698.51;331197.42;-29592.12;351.33;29943.45;301605.3;301605.3;213311.55;2320944.35;683840.31;275000.0;0.0;;;;;;;;;;1362104.04;2236396.08;642664.06;474761.93;117594.32;;261551.88;-12416.84;-337500.0
C_158;0;GmbH & Co. KG;37242;86101;1970;229.0;GKV;114158000.0;107050000.0;51530000.0;2998000.0;242000.0;14000.0;848000.0;3240000.0;3240000.0;0.0;39251000.0;19425000.0;0.0;14826000.0;;;;1937000.0;;;;;;5000000.0;21353000.0;14722000.0;510000.0;3377000.0;;7771000.0;-4493000.0;-2939000.0
C_951;0;GmbH;36251;41201;1925;92.0;GKV;19511710.27;19625900.32;8992409.45;243193.31;-364596.21;1186.6;458723.7;-121402.9;-125485.9;-3.11e-09;8288188.66;6220176.97;245369.21;1720955.0;879000.0;89805.89;1465000.0;393545.06;;;;;;101687.48;3069370.17;695898.72;6663.4;;;389238.43;-747696.65;1078847.6
C_151;0;GmbH;34626;47410;1999;;GKV;26865067.92;27127919.47;10489111.34;1318151.57;-152169.45;19586.06;171755.51;1165982.12;1165982.12;786433.93;4102815.34;2022737.7;183965.7;46515.97;122012.04;183965.7;;737183.13;;;;;;1849595.97;2568360.65;297538.68;145460.84;;;813195.24;-369903.09;-90317.75
C_093;0;GmbH;34549;82999;2010;95.0;GKV;30411359.49;30411359.49;3222033.82;1651863.14;9643.51;11013.51;1370.0;1661506.65;1661506.65;1181048.03;10996803.49;5504652.66;0.0;0.0;;;;1803045.93;;;;;;5492150.83;10976337.49;10967596.12;5731501.95;5235778.17;;356029.99;-4390.0;-500000.0
C_754;1;GmbH & Co. KG;65604;43999;1949;;GKV;255416.46;255416.46;146187.84;106136.8;450.77;450.77;;106587.57;106616.32;94815.84;303609.9;55522.11;0.0;0.0;;;;;;;;;;248087.79;291241.9;271418.28;250158.95;;;98729.25;-2154.54;-66905.76
C_078;0;GmbH & Co. KG;55129;68200;1998;;GKV;134630325.2;142998100.2;58949132.22;5129159.16;-713136.12;51367.55;1366388.73;4416023.04;4416023.04;2618700.0;84680724.71;37351636.17;13967500.0;1159373.94;20180000.08;13967500.0;1050000.0;9343878.74;;;;;;31626614.6;57200992.23;31820108.92;4335784.07;;;13332927.18;-7856446.15;3179526.75
C_010;0;GmbH;55129;68310;1997;;GKV;31152503.94;31152503.94;1573720.37;-519466.39;-131917.66;21935.97;153853.63;-651384.05;-651384.05;-543585.09;3107908.24;1418024.82;0.0;0.0;;;;167190.82;;;;;;1689883.42;3065492.53;2134198.7;1354586.62;438588.78;;1340853.59;108.0;-4.66e-10
C_539;0;GmbH & Co. KG;55129;68320;2003;;GKV;1266415.0;1266415.0;1285098.06;31698.71;-13353.74;619.0;13972.74;18344.97;18344.97;18344.97;806817.12;488020.41;309601.51;0.0;180761.65;309601.51;;5351.5;;;;;;9195.2;198226.12;103571.45;103571.45;;;401849.3;-163789.91;-166068.25
C_630;0;GmbH & Co. KG;55129;68200;2005;;GKV;35854000.0;36337000.0;3207000.0;2152000.0;-1000.0;;1000.0;2151000.0;2151000.0;1496000.0;12394000.0;8718000.0;0.0;0.0;;;;;;;;;;3702000.0;12394000.0;10614000.0;1530000.0;9069000.0;;1873000.0;0.0;-910000.0
C_561;0;GmbH & Co. KG;55129;68101;2006;;GKV;84867332.05;84867332.05;2561956.66;833248.88;15980.99;15980.99;;849229.87;849229.87;737565.97;18187263.48;17687263.48;0.0;0.0;;;;11160855.65;;;;;;500000.0;18026274.8;16712297.41;6875025.23;9494566.55;;1797787.14;-42264.31;-570060.77
C_338;0;GmbH & Co. KG;63179;47430;1966;;GKV;11217436.64;11712565.64;2717560.93;146096.83;1215.61;1241.71;26.1;147312.44;147312.44;4.44e-10;3338993.93;3127198.92;0.0;0.0;;;;405634.9;;;;;;211795.01;3216943.93;2152580.83;227793.64;;;-734048.23;-62084.62;1014275.41
C_936;0;GmbH & Co. KG;63150;25993;1962;158.0;GKV;33791000.36;33815297.49;17665368.74;3903340.6;-403855.14;79662.18;566369.4;3499485.46;3499485.46;2432277.15;23022611.48;7101316.26;2108000.0;250000.0;3153538.44;1108000.0;250000.0;689801.59;;;;;;13534984.85;12707709.38;3141157.07;668114.44;;;4145386.57;-571616.19;140556.04
C_138;1;GmbH;63303;46903;1987;;GKV;24583928.22;45699491.37;12660449.82;-398743.45;630017.9;778.45;691460.4;231274.45;231274.45;204936.8;23138771.79;20959471.85;2177254.75;0.0;10157000.0;2177254.75;;5149490.5;;;;;;2045.19;14990331.86;3204476.58;395107.96;2440171.49;;-2548373.7;-359334.37;33704.03
C_623;0;GmbH;63512;96090;1997;;GKV;6530853.56;6493117.24;2673168.4;524610.88;-255779.35;3613.41;259392.76;268831.53;268831.53;183407.11;5186925.91;2895289.15;21785.505;1474246.34;796300.0;;1474246.34;519037.16;;;;;;773819.41;2804817.5;906361.32;4175.79;;;362300.63;-74178.48;-155565.16
C_838;0;GmbH;63075;62000;2000;12.0;UKV;2159573000.0;;;123864000.0;-25140000.0;6181000.0;42188000.0;98724000.0;98724000.0;71338000.0;1645032000.0;549068000.0;166326000.0;395873000.0;45117000.0;105000000.0;;127559000.0;;;;;;533765000.0;800196000.0;623170000.0;86741000.0;248093000.0;588000.0;248365000.0;-253584000.0;-32798000.0
C_793;0;GmbH;64853;96090;1992;12.0;GKV;581558.42;581558.42;565227.19;81576.57;-23325.66;55.0;23380.66;58250.91;58250.91;43440.24;826355.64;674004.5;0.0;0.0;;;;150.99;;;;;;152351.14;87266.64;88766.64;429.48;10345.59;;341724.45;-343203.1;-1.02e-10
C_519;1;AG;63128;70220;2010;3.0;GKV;3672276.02;4029235.51;2315130.87;166012.69;-41146.98;55.07;41202.05;124865.71;124865.71;87087.71;1665112.96;1092046.05;182907.07;0.0;227476.23;182907.07;;321575.04;;;;;;387615.84;1400531.18;332654.36;564.48;210501.14;;65091.39;-25545.82;182907.07
C_846;0;GmbH;65307;86100;1990;303.0;GKV;101210303.7;101894306.2;35393742.34;9332737.16;-1380828.79;59046.98;1954766.15;7951908.37;7951908.37;5550299.71;124424926.0;35674690.8;14044000.0;23502465.49;3569343.04;12044000.0;23281206.49;6686008.4;;;;2000000.0;;49086669.76;36357877.29;35059830.38;4534339.88;27489908.87;;16270377.49;-11936053.87;2714226.45
C_555;0;GmbH;67547;41101;1996;;GKV;732000.0;732000.0;732000.0;470164.81;-233012.81;;233021.25;237152.0;237152.0;165554.32;6297309.38;1034681.58;2020339.86;2976733.62;333885.45;1320339.86;2976733.62;26633.09;;;;;;265554.32;19539.93;19283.28;19283.28;;;1455485.35;-480700.0;3652576.6
C_085;0;KG;61352;61909;1973;510.0;GKV;7921537.0;7921537.0;2340261.43;385386.76;-96778.77;16826.24;113610.9;288607.99;288607.99;255748.06;3767771.54;2931206.14;0.0;0.0;;;;;;;;;;836565.4;2139064.54;977563.51;101952.68;867480.83;;143212.44;-14201.03;-44174.71
C_006;0;GmbH;61476;45110;1983;111.0;GKV;3567811.97;3638311.97;1283711.96;103307.26;-19522.3;1016.04;20546.34;83784.96;83784.96;59263.81;802963.1;2051443.21;0.0;0.0;78326.48;;;320957.13;;;;;;124013.09;746776.1;103979.76;34688.26;;;67647.89;-25590.27;-49402.0
C_334;0;Freiberufler;61169;49310;0;;GKV;635769.95;635769.95;520141.92;19567.27;-28430.6;287.58;28718.18;-8863.33;-8863.33;-8863.33;2352424.64;58021.64;2257277.87;0.0;;;;37384.15;;;;;;37125.13;299815.83;268452.3;49009.81;;;-212829.13;-1.75e-10;9.46e-11
C_500;0;GmbH;61273;41201;1995;;GKV;60081014.98;60336183.45;20915916.51;-3438980.84;-1712765.58;52323.19;976264.62;-5151746.42;-5151746.42;-5179112.74;38591842.53;20947826.83;14883679.56;1814616.14;146844.23;503926.63;329323.14;6883120.03;;;;;;-2.44e-09;28283961.72;14881913.52;3546758.16;4210899.72;;11286354.24;-602927.99;-187191.64
C_072;0;GmbH & Co. KG;61462;93110;1998;175.0;GKV;41045483.18;40987358.99;18137154.83;-2872542.98;-4053848.82;304646.59;3269712.1;-6926391.8;-6926391.8;-1.22e-09;80911250.74;7441587.66;72290000.0;362865.0;;;;161355.41;;;;;;816798.08;20915128.68;14492212.51;3914137.13;;;-8063468.82;2939699.71;6962849.4
C_904;0;GmbH;9126;70220;2000;;GKV;8544311.72;8544311.72;269551.82;41521.29;-798.26;6280.29;7078.55;40723.03;40723.03;28502.98;721006.24;207632.01;13793.21;0.0;;;;195666.23;;;;;;499581.02;709650.34;553859.66;296211.28;;;-99538.33;-399.0;-7.57e-10
C_368;0;GmbH;61440;70210;1998;;GKV;866124.86;866124.86;869458.19;180962.59;-187696.72;9793.9;220380.8;-6734.13;-6734.13;-17365.75;10251851.68;1249542.57;2179000.0;3405000.0;691118.82;2179000.0;3405000.0;127310.8;;;;;;3418309.11;135523.02;12641.9;7862.38;;;1098614.12;-1849208.34;5116185.41
C_047;0;AG;79183;33200;1946;2860.0;GKV;5276300.51;5276300.51;1013857.99;128992.55;-2157.94;1928.26;4086.2;126834.61;126834.61;92281.65;1332472.44;740535.78;95671.98;0.0;;;;605322.34;;;;;;496264.68;1287064.48;997855.18;190865.13;759266.01;;148077.47;-34727.67;-289209.3
C_937;0;AG;79713;52100;1951;541.0;GKV;60203064.93;57023056.93;24889805.23;4375541.0;-125661.04;117459.88;243120.92;4249879.96;4249879.96;1.4e-09;20607275.61;13090120.0;3395577.17;304717.0;968067.56;;;2241403.77;;;;;;3902443.34;11253058.5;5845401.05;755314.42;4361643.99;;4608886.13;-2485198.29;1277789.23
C_782;0;GmbH;79258;68320;1981;;GKV;7718404.9;7718404.9;7912967.05;-443239.77;12785855.13;183364.29;105912.88;12342615.36;12342615.36;8877880.87;114854832.4;10651276.99;0.0;490225.0;;;;124515.64;;;;;;103713330.4;24410586.04;24492048.53;;;;5303260.61;-348927.21;-4954333.4
C_483;0;GmbH;72589;22230;1979;278.0;GKV;46221888.52;46576829.52;26123546.79;7558219.21;-585995.69;90.02;586085.71;6972223.52;6972223.52;4874073.15;29013302.46;18480425.14;3465433.27;0.0;9772600.28;3465433.27;;4105092.3;;;;;;7067444.05;12537999.64;9749874.31;999966.71;;;-2240924.45;-566525.26;-2394819.52
C_067;0;GmbH;73033;62020;1998;;GKV;4205421.97;4228684.73;1845728.14;692119.08;-77142.38;4290.83;81433.21;614976.7;614976.7;5.2e-10;11479229.74;5951352.13;966176.66;375300.0;176163.06;966176.66;375300.0;154036.2;;;;;;4186400.95;2264651.13;1630273.05;267848.63;373579.49;;-1891859.74;-1083100.42;3517984.71
C_408;0;GmbH & Co. KG;74736;28000;1863;684.0;GKV;12714561.62;12714561.62;8676798.2;787404.11;15563.67;29697.88;14150.21;802967.78;802967.78;547856.68;8344173.19;1778922.85;360000.0;85494.78;152000.0;360000.0;;204928.92;;;;;;5868260.56;6566810.19;6042873.12;2779605.63;1291503.13;;1448595.35;-234363.21;-152000.0
C_331;0;GmbH;97896;11010;1988;16.0;GKV;1325604.29;1325604.29;1241830.7;-10792.11;-17763.39;120.52;17883.91;-28555.5;-28555.5;-30560.51;923613.28;191039.98;558462.54;0.0;110625.21;;;17642.04;;;;;;174110.76;178403.73;173155.47;145535.59;;;6012.27;-495319.48;453518.25
C_198;0;GmbH;74925;43310;1992;;GKV;99567118.05;99793118.05;6683761.11;1181983.82;-73183.55;1180.33;74363.88;1108800.27;1108800.27;729501.47;10838876.59;5540182.66;430984.54;100000.0;309419.56;430984.54;100000.0;4241406.99;;;;;;4241194.39;3874966.84;2578452.14;34483.18;2184582.05;;1391340.77;-2899534.79;1371336.36
C_744;0;GmbH;74172;70220;2008;7.0;GKV;225280141.8;215050705.9;90930224.99;1891047.56;-2405705.44;223446.48;2629151.92;-514657.88;-854289.88;2.98e-08;101108328.7;52210179.41;187498.18;22579400.0;;;;23182622.53;;;;;;25969752.96;52727638.19;48354685.45;3517869.78;27133650.15;;9053042.12;-3438270.98;-3449866.4
